avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1259.1813,528.7972,0,1272.7965,544.0051,0.4491,0.5202,16.3377,1272.7965,544.0051,1256.663,540.436,1240.5294,536.8669,0.6087,0.5138,14.9829,1240.5294,536.8669,7,415601422,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1260.4192,528.0824,0,1265.6035,538.0731,0.4491,0.5201,15.9067,1265.6035,538.0731,1260.4192,528.0824,1255.235,518.0917,0.6088,0.5137,15.1256,1255.235,518.0917,7,415601455,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.8031,527.7477,0,1253.2521,539.249,0.4489,0.5202,16.1389,1240.9323,540.4219,1253.1963,527.4141,1260.3541,516.2466,0.6087,0.5137,15.2338,1265.4603,514.4062,7,415601489,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.4324,527.3446,0,1254.7104,541.5153,0.4488,0.5203,16.2771,1257.6707,546.0131,1255.0574,520.5054,1257.715,509.1304,0.6086,0.5136,15.3651,1252.4441,494.9976,7,415601522,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1256.7769,527.4782,0,1254.0216,543.3018,0.4486,0.5203,16.209,1252.0188,548.558,1261.7001,532.6964,1261.1584,511.0443,0.6084,0.5137,15.9207,1271.3813,516.8348,7,415601555,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1258.2526,526.1271,0,1259.1559,540.9017,0.4486,0.5203,16.1475,1279.3649,531.39,1278.2932,524.3319,1264.4382,512.2977,0.6083,0.5138,16.071,1277.2214,517.2738,7,415601589,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.134,526.0434,0,1261.0494,544.0024,0.4485,0.5206,16.0419,1270.0623,559.1086,1264.2451,542.6266,1263.4553,514.6608,0.6081,0.5139,16.161,1258.4279,526.1447,7,415601622,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.3032,526.3708,1,1260.0869,540.6791,0.4483,0.5204,16.2341,1254.1984,521.2893,1246.9961,521.3701,1259.9878,515.6896,0.608,0.5138,16.1907,1239.7937,521.4508,7,415601656,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.5062,526.7152,1,1260.2806,540.3975,0.4483,0.5203,16.2197,1261.348,538.6654,1264.309,527.0994,1260.9143,515.7056,0.608,0.5137,16.401,1267.2699,515.5334,7,415601689,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4296,527.157,1,1258.2545,539.9353,0.4482,0.5203,16.1954,1242.8068,536.6423,1246.8203,516.8383,1259.722,513.5425,0.6079,0.5135,16.2238,1250.8339,497.0343,7,415601722,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1259.4373,528.6628,1,1259.3962,539.8911,0.4484,0.5203,16.1488,1269.0044,539.7696,1250.5659,508.081,1256.7338,509.5461,0.6079,0.5134,16.0439,1232.1276,476.3923,7,415601756,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
1258.1127,528.5296,1,894.3407,759.8864,0.4448,0.5227,17.2461,894.3407,759.8864,926.867,740.6046,959.3933,721.3228,0.6046,0.5159,16.5072,959.3933,721.3228,7,415601789,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
697.2561,916.1097,0,693.7316,936.2495,0.4428,0.5245,16.9131,693.7316,936.2495,697.2561,916.1097,700.7806,895.97,0.6019,0.5177,15.8879,700.7806,895.97,7,415601822,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.045,903.9913,0,689.5675,913.4637,0.4427,0.5242,16.2145,685.414,890.7359,690.8419,891.9036,698.5224,894.5189,0.6021,0.5178,16.1313,696.2699,893.0714,7,415601855,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
694.3531,901.7309,0,699.8426,902.3292,0.4427,0.5241,16.4358,720.2833,880.3168,693.3759,889.1752,687.7885,895.693,0.6022,0.5177,15.7375,666.4686,898.0335,7,415601888,18-Dec-2019 11:29:59
692.743,902.4562,0,692.2361,912.9769,0.4425,0.5244,16.7526,669.5513,944.8246,676.3713,916.8156,686.5853,893.9586,0.6023,0.5177,15.5905,683.1914,888.8065,7,415601922,18-Dec-2019 11:29:59
692.743,902.4562,0,692.2361,912.9769,0.4425,0.5244,16.7526,669.5513,944.8246,676.3713,916.8156,686.5853,893.9586,0.6023,0.5177,15.5905,683.1914,888.8065,7,415601922,18-Dec-2019 11:29:59
692.743,902.4562,0,692.2361,912.9769,0.4425,0.5244,16.7526,669.5513,944.8246,676.3713,916.8156,686.5853,893.9586,0.6023,0.5177,15.5905,683.1914,888.8065,7,415601922,18-Dec-2019 11:29:59
