avg_x,avg_y,fix,lefteye_avg_x,lefteye_avg_y,lefteye_pcenter_x,lefteye_pcenter_y,lefteye_psize,lefteye_raw_x,lefteye_raw_y,raw_x,raw_y,righteye_avg_x,righteye_avg_y,righteye_pcenter_x,righteye_pcenter_y,righteye_psize,righteye_raw_x,righteye_raw_y,state,time,timestamp,ROI_Image_avg,ROI_Image_lefteye,ROI_Image_raw,ROI_Image_righteye,ROI_Text_avg,ROI_Text_lefteye,ROI_Text_raw,ROI_Text_righteye
351.6532,788.6754,1,407.5677,761.0394,0.3834,0.3535,19.4194,422.1582,757.4249,358.7872,789.0783,303.6631,825.197,0.546,0.3294,20.4982,295.4162,820.7317,7,968810900,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.3372,788.59,1,407.3189,763.5321,0.3834,0.3539,18.8532,404.796,779.5668,363.3206,807.5354,307.3346,827.2446,0.5461,0.3299,21.2825,321.8452,835.504,7,968810934,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.3372,788.59,1,407.3189,763.5321,0.3834,0.3539,18.8532,404.796,779.5668,363.3206,807.5354,307.3346,827.2446,0.5461,0.3299,21.2825,321.8452,835.504,7,968810934,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.3372,788.59,1,407.3189,763.5321,0.3834,0.3539,18.8532,404.796,779.5668,363.3206,807.5354,307.3346,827.2446,0.5461,0.3299,21.2825,321.8452,835.504,7,968810934,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.3372,788.59,1,407.3189,763.5321,0.3834,0.3539,18.8532,404.796,779.5668,363.3206,807.5354,307.3346,827.2446,0.5461,0.3299,21.2825,321.8452,835.504,7,968810934,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.8149,788.8341,1,406.8771,764.6218,0.3834,0.3541,18.589,402.7656,771.946,342.8864,800.6696,303.1991,827.5914,0.5461,0.3302,20.8133,283.0071,829.3931,7,968810966,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.8149,788.8341,1,406.8771,764.6218,0.3834,0.3541,18.589,402.7656,771.946,342.8864,800.6696,303.1991,827.5914,0.5461,0.3302,20.8133,283.0071,829.3931,7,968810966,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.8149,788.8341,1,406.8771,764.6218,0.3834,0.3541,18.589,402.7656,771.946,342.8864,800.6696,303.1991,827.5914,0.5461,0.3302,20.8133,283.0071,829.3931,7,968810966,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.8149,788.8341,1,406.8771,764.6218,0.3834,0.3541,18.589,402.7656,771.946,342.8864,800.6696,303.1991,827.5914,0.5461,0.3302,20.8133,283.0071,829.3931,7,968810966,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.7883,789.8424,1,404.8362,766.0615,0.3834,0.3542,18.8159,387.1765,777.0499,336.7537,811.9893,300.6768,830.4332,0.5461,0.3304,20.8242,286.3308,846.9286,7,968810999,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.7883,789.8424,1,404.8362,766.0615,0.3834,0.3542,18.8159,387.1765,777.0499,336.7537,811.9893,300.6768,830.4332,0.5461,0.3304,20.8242,286.3308,846.9286,7,968810999,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.7883,789.8424,1,404.8362,766.0615,0.3834,0.3542,18.8159,387.1765,777.0499,336.7537,811.9893,300.6768,830.4332,0.5461,0.3304,20.8242,286.3308,846.9286,7,968810999,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.7883,789.8424,1,404.8362,766.0615,0.3834,0.3542,18.8159,387.1765,777.0499,336.7537,811.9893,300.6768,830.4332,0.5461,0.3304,20.8242,286.3308,846.9286,7,968810999,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.8257,791.2634,1,405.8499,768.799,0.3836,0.3541,18.547,414.8504,792.476,355.2219,804.0293,299.952,828.5211,0.5461,0.33,21.1021,295.5934,815.5826,7,968811033,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.8257,791.2634,1,405.8499,768.799,0.3836,0.3541,18.547,414.8504,792.476,355.2219,804.0293,299.952,828.5211,0.5461,0.33,21.1021,295.5934,815.5826,7,968811033,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.8257,791.2634,1,405.8499,768.799,0.3836,0.3541,18.547,414.8504,792.476,355.2219,804.0293,299.952,828.5211,0.5461,0.33,21.1021,295.5934,815.5826,7,968811033,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
354.8257,791.2634,1,405.8499,768.799,0.3836,0.3541,18.547,414.8504,792.476,355.2219,804.0293,299.952,828.5211,0.5461,0.33,21.1021,295.5934,815.5826,7,968811033,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.9977,791.4848,1,405.9524,769.4683,0.3834,0.3536,18.4162,406.5289,774.2495,358.9796,809.9633,301.2374,830.5324,0.546,0.3297,20.984,311.4304,845.6771,7,968811066,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.9977,791.4848,1,405.9524,769.4683,0.3834,0.3536,18.4162,406.5289,774.2495,358.9796,809.9633,301.2374,830.5324,0.546,0.3297,20.984,311.4304,845.6771,7,968811066,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.9977,791.4848,1,405.9524,769.4683,0.3834,0.3536,18.4162,406.5289,774.2495,358.9796,809.9633,301.2374,830.5324,0.546,0.3297,20.984,311.4304,845.6771,7,968811066,12-Feb-2020 14:12:55,0,0,0,0,0,0,0,0
355.9659,792.5073,1,407.247,771.1812,0.3833,0.3534,18.575,420.4522,787.3361,366.9616,817.1436,302.517,832.3253,0.5458,0.329,20.8827,313.4711,846.951,7,968811100,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
355.9659,792.5073,1,407.247,771.1812,0.3833,0.3534,18.575,420.4522,787.3361,366.9616,817.1436,302.517,832.3253,0.5458,0.329,20.8827,313.4711,846.951,7,968811100,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
355.9659,792.5073,1,407.247,771.1812,0.3833,0.3534,18.575,420.4522,787.3361,366.9616,817.1436,302.517,832.3253,0.5458,0.329,20.8827,313.4711,846.951,7,968811100,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
355.9659,792.5073,1,407.247,771.1812,0.3833,0.3534,18.575,420.4522,787.3361,366.9616,817.1436,302.517,832.3253,0.5458,0.329,20.8827,313.4711,846.951,7,968811100,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.4156,793.059,1,406.1435,772.0432,0.3829,0.3532,18.9981,393.0295,779.3901,352.8717,793.5401,303.5242,829.9486,0.5455,0.3285,20.7951,312.7139,807.6901,7,968811133,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.4156,793.059,1,406.1435,772.0432,0.3829,0.3532,18.9981,393.0295,779.3901,352.8717,793.5401,303.5242,829.9486,0.5455,0.3285,20.7951,312.7139,807.6901,7,968811133,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.4156,793.059,1,406.1435,772.0432,0.3829,0.3532,18.9981,393.0295,779.3901,352.8717,793.5401,303.5242,829.9486,0.5455,0.3285,20.7951,312.7139,807.6901,7,968811133,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.4156,793.059,1,406.1435,772.0432,0.3829,0.3532,18.9981,393.0295,779.3901,352.8717,793.5401,303.5242,829.9486,0.5455,0.3285,20.7951,312.7139,807.6901,7,968811133,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.7262,793.5883,1,405.98,773.4308,0.3826,0.3532,18.3416,403.7347,787.3502,357.176,797.6439,304.1998,827.9204,0.5451,0.3283,20.6132,310.6172,807.9376,7,968811166,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.7262,793.5883,1,405.98,773.4308,0.3826,0.3532,18.3416,403.7347,787.3502,357.176,797.6439,304.1998,827.9204,0.5451,0.3283,20.6132,310.6172,807.9376,7,968811166,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.7262,793.5883,1,405.98,773.4308,0.3826,0.3532,18.3416,403.7347,787.3502,357.176,797.6439,304.1998,827.9204,0.5451,0.3283,20.6132,310.6172,807.9376,7,968811166,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.7262,793.5883,1,405.98,773.4308,0.3826,0.3532,18.3416,403.7347,787.3502,357.176,797.6439,304.1998,827.9204,0.5451,0.3283,20.6132,310.6172,807.9376,7,968811166,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
357.9528,793.491,1,405.7682,773.4501,0.3824,0.353,18.4108,402.947,770.9031,342.3253,793.6011,302.2831,826.866,0.5448,0.3284,20.3013,281.7037,816.299,7,968811200,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
357.9528,793.491,1,405.7682,773.4501,0.3824,0.353,18.4108,402.947,770.9031,342.3253,793.6011,302.2831,826.866,0.5448,0.3284,20.3013,281.7037,816.299,7,968811200,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
357.9528,793.491,1,405.7682,773.4501,0.3824,0.353,18.4108,402.947,770.9031,342.3253,793.6011,302.2831,826.866,0.5448,0.3284,20.3013,281.7037,816.299,7,968811200,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.9715,794.4448,1,404.5245,774.4735,0.3821,0.3532,18.3644,388.4555,785.0793,348.0026,799.3253,302.6981,825.7045,0.5448,0.3285,20.0456,307.5497,813.5712,7,968811233,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.9715,794.4448,1,404.5245,774.4735,0.3821,0.3532,18.3644,388.4555,785.0793,348.0026,799.3253,302.6981,825.7045,0.5448,0.3285,20.0456,307.5497,813.5712,7,968811233,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.9715,794.4448,1,404.5245,774.4735,0.3821,0.3532,18.3644,388.4555,785.0793,348.0026,799.3253,302.6981,825.7045,0.5448,0.3285,20.0456,307.5497,813.5712,7,968811233,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.9715,794.4448,1,404.5245,774.4735,0.3821,0.3532,18.3644,388.4555,785.0793,348.0026,799.3253,302.6981,825.7045,0.5448,0.3285,20.0456,307.5497,813.5712,7,968811233,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8844,794.8647,1,405.1281,774.6264,0.382,0.3531,18.1132,413.7461,773.8565,355.9184,791.8112,302.3337,824.3614,0.5445,0.3284,19.3482,298.0907,809.7659,7,968811267,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8844,794.8647,1,405.1281,774.6264,0.382,0.3531,18.1132,413.7461,773.8565,355.9184,791.8112,302.3337,824.3614,0.5445,0.3284,19.3482,298.0907,809.7659,7,968811267,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8844,794.8647,1,405.1281,774.6264,0.382,0.3531,18.1132,413.7461,773.8565,355.9184,791.8112,302.3337,824.3614,0.5445,0.3284,19.3482,298.0907,809.7659,7,968811267,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8844,794.8647,1,405.1281,774.6264,0.382,0.3531,18.1132,413.7461,773.8565,355.9184,791.8112,302.3337,824.3614,0.5445,0.3284,19.3482,298.0907,809.7659,7,968811267,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8333,795.1494,1,675.4605,786.1542,0.3846,0.3525,18.3978,675.4605,786.1542,662.176,769.816,648.8914,753.4778,0.5477,0.3274,20.1131,648.8914,753.4778,7,968811300,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8333,795.1494,1,675.4605,786.1542,0.3846,0.3525,18.3978,675.4605,786.1542,662.176,769.816,648.8914,753.4778,0.5477,0.3274,20.1131,648.8914,753.4778,7,968811300,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8333,795.1494,1,675.4605,786.1542,0.3846,0.3525,18.3978,675.4605,786.1542,662.176,769.816,648.8914,753.4778,0.5477,0.3274,20.1131,648.8914,753.4778,7,968811300,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
356.8333,795.1494,1,675.4605,786.1542,0.3846,0.3525,18.3978,675.4605,786.1542,662.176,769.816,648.8914,753.4778,0.5477,0.3274,20.1131,648.8914,753.4778,7,968811300,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
664.6764,722.3679,0,679.0268,723.6277,0.385,0.3516,17.736,679.0268,723.6277,664.6764,722.3679,650.326,721.1081,0.5477,0.3267,19.4769,650.326,721.1081,7,968811332,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
664.6764,722.3679,0,679.0268,723.6277,0.385,0.3516,17.736,679.0268,723.6277,664.6764,722.3679,650.326,721.1081,0.5477,0.3267,19.4769,650.326,721.1081,7,968811332,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
664.6764,722.3679,0,679.0268,723.6277,0.385,0.3516,17.736,679.0268,723.6277,664.6764,722.3679,650.326,721.1081,0.5477,0.3267,19.4769,650.326,721.1081,7,968811332,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
673.0986,733.452,0,693.7495,717.7032,0.3851,0.3515,17.4295,708.4347,711.7938,681.4995,744.5078,652.4479,749.2007,0.5478,0.3269,19.8624,654.5643,777.2217,7,968811366,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
673.0986,733.452,0,693.7495,717.7032,0.3851,0.3515,17.4295,708.4347,711.7938,681.4995,744.5078,652.4479,749.2007,0.5478,0.3269,19.8624,654.5643,777.2217,7,968811366,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
673.0986,733.452,0,693.7495,717.7032,0.3851,0.3515,17.4295,708.4347,711.7938,681.4995,744.5078,652.4479,749.2007,0.5478,0.3269,19.8624,654.5643,777.2217,7,968811366,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
673.0986,733.452,0,693.7495,717.7032,0.3851,0.3515,17.4295,708.4347,711.7938,681.4995,744.5078,652.4479,749.2007,0.5478,0.3269,19.8624,654.5643,777.2217,7,968811366,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
672.6758,736.4835,0,700.6487,728.5386,0.3853,0.3518,17.9288,714.2848,750.1016,680.2357,747.7367,650.3556,747.9666,0.548,0.3269,19.6159,646.1866,745.3718,7,968811399,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
672.6758,736.4835,0,700.6487,728.5386,0.3853,0.3518,17.9288,714.2848,750.1016,680.2357,747.7367,650.3556,747.9666,0.548,0.3269,19.6159,646.1866,745.3718,7,968811399,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
672.6758,736.4835,0,700.6487,728.5386,0.3853,0.3518,17.9288,714.2848,750.1016,680.2357,747.7367,650.3556,747.9666,0.548,0.3269,19.6159,646.1866,745.3718,7,968811399,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.099,737.6725,0,707.0186,733.4054,0.3857,0.352,17.7705,725.7253,747.6994,679.853,751.9664,646.22,750.0823,0.5484,0.3273,19.5542,633.9807,756.2333,7,968811433,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.099,737.6725,0,707.0186,733.4054,0.3857,0.352,17.7705,725.7253,747.6994,679.853,751.9664,646.22,750.0823,0.5484,0.3273,19.5542,633.9807,756.2333,7,968811433,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.099,737.6725,0,707.0186,733.4054,0.3857,0.352,17.7705,725.7253,747.6994,679.853,751.9664,646.22,750.0823,0.5484,0.3273,19.5542,633.9807,756.2333,7,968811433,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.099,737.6725,0,707.0186,733.4054,0.3857,0.352,17.7705,725.7253,747.6994,679.853,751.9664,646.22,750.0823,0.5484,0.3273,19.5542,633.9807,756.2333,7,968811433,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.9008,739.3324,0,712.7742,739.0784,0.3862,0.3521,18.1531,734.9996,761.0663,684.6511,754.4319,643.7708,749.6551,0.549,0.3275,19.2109,634.3027,747.7976,7,968811466,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.9008,739.3324,0,712.7742,739.0784,0.3862,0.3521,18.1531,734.9996,761.0663,684.6511,754.4319,643.7708,749.6551,0.549,0.3275,19.2109,634.3027,747.7976,7,968811466,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
676.9008,739.3324,0,712.7742,739.0784,0.3862,0.3521,18.1531,734.9996,761.0663,684.6511,754.4319,643.7708,749.6551,0.549,0.3275,19.2109,634.3027,747.7976,7,968811466,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
678.5707,741.9144,0,740.4517,731.4923,0.3867,0.3517,17.6513,740.4517,731.4923,692.4147,749.1802,644.3776,766.868,0.5497,0.3276,19.697,644.3776,766.868,7,968811499,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
678.5707,741.9144,0,740.4517,731.4923,0.3867,0.3517,17.6513,740.4517,731.4923,692.4147,749.1802,644.3776,766.868,0.5497,0.3276,19.697,644.3776,766.868,7,968811499,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
678.5707,741.9144,0,740.4517,731.4923,0.3867,0.3517,17.6513,740.4517,731.4923,692.4147,749.1802,644.3776,766.868,0.5497,0.3276,19.697,644.3776,766.868,7,968811499,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
678.5707,741.9144,0,740.4517,731.4923,0.3867,0.3517,17.6513,740.4517,731.4923,692.4147,749.1802,644.3776,766.868,0.5497,0.3276,19.697,644.3776,766.868,7,968811499,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
616.1057,758.6726,0,656.6843,752.1768,0.3863,0.3516,17.4385,656.6843,752.1768,616.1057,758.6726,575.5272,765.1685,0.5493,0.3274,19.2329,575.5272,765.1685,7,968811533,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
616.1057,758.6726,0,656.6843,752.1768,0.3863,0.3516,17.4385,656.6843,752.1768,616.1057,758.6726,575.5272,765.1685,0.5493,0.3274,19.2329,575.5272,765.1685,7,968811533,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
616.1057,758.6726,0,656.6843,752.1768,0.3863,0.3516,17.4385,656.6843,752.1768,616.1057,758.6726,575.5272,765.1685,0.5493,0.3274,19.2329,575.5272,765.1685,7,968811533,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
616.1057,758.6726,0,656.6843,752.1768,0.3863,0.3516,17.4385,656.6843,752.1768,616.1057,758.6726,575.5272,765.1685,0.5493,0.3274,19.2329,575.5272,765.1685,7,968811533,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
615.285,762.5743,0,650.726,756.6218,0.3863,0.3513,17.6798,644.7829,761.0555,614.4666,766.4661,579.8441,768.5269,0.5495,0.3272,18.9248,584.1501,771.8767,7,968811566,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
615.285,762.5743,0,650.726,756.6218,0.3863,0.3513,17.6798,644.7829,761.0555,614.4666,766.4661,579.8441,768.5269,0.5495,0.3272,18.9248,584.1501,771.8767,7,968811566,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
615.285,762.5743,0,650.726,756.6218,0.3863,0.3513,17.6798,644.7829,761.0555,614.4666,766.4661,579.8441,768.5269,0.5495,0.3272,18.9248,584.1501,771.8767,7,968811566,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
615.285,762.5743,0,650.726,756.6218,0.3863,0.3513,17.6798,644.7829,761.0555,614.4666,766.4661,579.8441,768.5269,0.5495,0.3272,18.9248,584.1501,771.8767,7,968811566,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
617.6302,761.7076,0,650.4545,749.5945,0.3864,0.3511,17.73,649.9452,735.6067,609.1555,764.8099,576.0091,777.0641,0.5494,0.3273,19.4252,568.3657,794.0131,7,968811599,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
617.6302,761.7076,0,650.4545,749.5945,0.3864,0.3511,17.73,649.9452,735.6067,609.1555,764.8099,576.0091,777.0641,0.5494,0.3273,19.4252,568.3657,794.0131,7,968811599,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
617.6302,761.7076,0,650.4545,749.5945,0.3864,0.3511,17.73,649.9452,735.6067,609.1555,764.8099,576.0091,777.0641,0.5494,0.3273,19.4252,568.3657,794.0131,7,968811599,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
612.9744,761.9585,0,646.2477,746.2052,0.3863,0.3513,17.4599,633.8099,736.2411,597.9851,751.2699,572.5068,774.3855,0.5494,0.3272,19.7448,562.1603,766.2987,7,968811633,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
612.9744,761.9585,0,646.2477,746.2052,0.3863,0.3513,17.4599,633.8099,736.2411,597.9851,751.2699,572.5068,774.3855,0.5494,0.3272,19.7448,562.1603,766.2987,7,968811633,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
612.9744,761.9585,0,646.2477,746.2052,0.3863,0.3513,17.4599,633.8099,736.2411,597.9851,751.2699,572.5068,774.3855,0.5494,0.3272,19.7448,562.1603,766.2987,7,968811633,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
612.9744,761.9585,0,646.2477,746.2052,0.3863,0.3513,17.4599,633.8099,736.2411,597.9851,751.2699,572.5068,774.3855,0.5494,0.3272,19.7448,562.1603,766.2987,7,968811633,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
614.5425,760.0403,0,646.5775,741.0729,0.3863,0.3515,17.4841,648.0306,721.1141,623.5803,747.8969,577.8845,774.4578,0.5496,0.3275,19.7488,599.13,774.6796,7,968811666,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
614.5425,760.0403,0,646.5775,741.0729,0.3863,0.3515,17.4841,648.0306,721.1141,623.5803,747.8969,577.8845,774.4578,0.5496,0.3275,19.7488,599.13,774.6796,7,968811666,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
614.5425,760.0403,0,646.5775,741.0729,0.3863,0.3515,17.4841,648.0306,721.1141,623.5803,747.8969,577.8845,774.4578,0.5496,0.3275,19.7488,599.13,774.6796,7,968811666,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
614.5425,760.0403,0,646.5775,741.0729,0.3863,0.3515,17.4841,648.0306,721.1141,623.5803,747.8969,577.8845,774.4578,0.5496,0.3275,19.7488,599.13,774.6796,7,968811666,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
607.0814,763.1431,0,651.0541,746.8595,0.3865,0.3519,17.8969,672.9607,775.4304,625.1403,777.6107,577.8099,775.3782,0.5496,0.3277,20.2139,577.3198,779.7911,7,968811699,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
607.0814,763.1431,0,651.0541,746.8595,0.3865,0.3519,17.8969,672.9607,775.4304,625.1403,777.6107,577.8099,775.3782,0.5496,0.3277,20.2139,577.3198,779.7911,7,968811699,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
607.0814,763.1431,0,651.0541,746.8595,0.3865,0.3519,17.8969,672.9607,775.4304,625.1403,777.6107,577.8099,775.3782,0.5496,0.3277,20.2139,577.3198,779.7911,7,968811699,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
607.0814,763.1431,0,651.0541,746.8595,0.3865,0.3519,17.8969,672.9607,775.4304,625.1403,777.6107,577.8099,775.3782,0.5496,0.3277,20.2139,577.3198,779.7911,7,968811699,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
609.9369,762.4579,1,650.8546,748.2723,0.3864,0.3518,17.8485,649.5099,756.4278,613.8933,773.766,577.8965,777.7181,0.5497,0.3276,19.4957,578.2767,791.1042,7,968811732,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
609.9369,762.4579,1,650.8546,748.2723,0.3864,0.3518,17.8485,649.5099,756.4278,613.8933,773.766,577.8965,777.7181,0.5497,0.3276,19.4957,578.2767,791.1042,7,968811732,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
609.9369,762.4579,1,650.8546,748.2723,0.3864,0.3518,17.8485,649.5099,756.4278,613.8933,773.766,577.8965,777.7181,0.5497,0.3276,19.4957,578.2767,791.1042,7,968811732,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.2676,762.2402,1,650.1697,748.0074,0.3865,0.3516,18.1388,645.4406,746.0945,617.1348,760.8801,579.3405,777.4966,0.5498,0.3275,19.9254,588.829,775.6657,7,968811765,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.2676,762.2402,1,650.1697,748.0074,0.3865,0.3516,18.1388,645.4406,746.0945,617.1348,760.8801,579.3405,777.4966,0.5498,0.3275,19.9254,588.829,775.6657,7,968811765,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.2676,762.2402,1,650.1697,748.0074,0.3865,0.3516,18.1388,645.4406,746.0945,617.1348,760.8801,579.3405,777.4966,0.5498,0.3275,19.9254,588.829,775.6657,7,968811765,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.2676,762.2402,1,650.1697,748.0074,0.3865,0.3516,18.1388,645.4406,746.0945,617.1348,760.8801,579.3405,777.4966,0.5498,0.3275,19.9254,588.829,775.6657,7,968811765,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.5116,763.0094,1,468.4814,762.3563,0.3848,0.352,18.4068,468.4814,762.3563,416.1065,787.1017,363.7315,811.8472,0.5476,0.328,20.1678,363.7315,811.8472,7,968811799,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.5116,763.0094,1,468.4814,762.3563,0.3848,0.352,18.4068,468.4814,762.3563,416.1065,787.1017,363.7315,811.8472,0.5476,0.328,20.1678,363.7315,811.8472,7,968811799,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.5116,763.0094,1,468.4814,762.3563,0.3848,0.352,18.4068,468.4814,762.3563,416.1065,787.1017,363.7315,811.8472,0.5476,0.328,20.1678,363.7315,811.8472,7,968811799,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
611.5116,763.0094,1,468.4814,762.3563,0.3848,0.352,18.4068,468.4814,762.3563,416.1065,787.1017,363.7315,811.8472,0.5476,0.328,20.1678,363.7315,811.8472,7,968811799,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
430.2647,764.8116,0,467.569,745.9116,0.3846,0.352,18.4822,467.569,745.9116,430.2647,764.8116,392.9604,783.7117,0.5477,0.3282,20.4239,392.9604,783.7117,7,968811832,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
430.2647,764.8116,0,467.569,745.9116,0.3846,0.352,18.4822,467.569,745.9116,430.2647,764.8116,392.9604,783.7117,0.5477,0.3282,20.4239,392.9604,783.7117,7,968811832,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
430.2647,764.8116,0,467.569,745.9116,0.3846,0.352,18.4822,467.569,745.9116,430.2647,764.8116,392.9604,783.7117,0.5477,0.3282,20.4239,392.9604,783.7117,7,968811832,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
414.6223,780.3114,0,456.4828,755.2305,0.3845,0.3522,18.2689,445.4248,764.5256,399.0197,795.7716,372.7617,805.3923,0.5475,0.3286,20.1833,352.6144,827.0176,7,968811866,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
414.6223,780.3114,0,456.4828,755.2305,0.3845,0.3522,18.2689,445.4248,764.5256,399.0197,795.7716,372.7617,805.3923,0.5475,0.3286,20.1833,352.6144,827.0176,7,968811866,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
414.6223,780.3114,0,456.4828,755.2305,0.3845,0.3522,18.2689,445.4248,764.5256,399.0197,795.7716,372.7617,805.3923,0.5475,0.3286,20.1833,352.6144,827.0176,7,968811866,12-Feb-2020 14:12:56,0,0,0,0,0,0,0,0
